epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,80732.2,0.48933,0.53129,1.15791,0.9514,0.80909,0.88266,0.78527,0.58037,0.60889,0.95393,0.008185,0.008185,0.008185
57,82173.1,0.49316,0.52823,1.1599,0.94732,0.81818,0.88429,0.77301,0.5612,0.60886,0.94444,0.008152,0.008152,0.008152
58,83613.3,0.49435,0.54032,1.16219,0.92922,0.84545,0.88477,0.77934,0.62175,0.62778,0.97239,0.008119,0.008119,0.008119
59,85053.9,0.4984,0.54819,1.16583,0.91908,0.82599,0.87528,0.77062,0.60726,0.63276,0.98078,0.008086,0.008086,0.008086
60,86495.2,0.49281,0.53531,1.16132,0.92803,0.82727,0.87556,0.75561,0.5992,0.65778,0.9606,0.008053,0.008053,0.008053
61,87936.8,0.48594,0.52999,1.15644,0.9312,0.86137,0.89064,0.78554,0.60855,0.61269,0.98513,0.00802,0.00802,0.00802
62,89378.1,0.50513,0.5469,1.16624,0.94129,0.80909,0.87503,0.78617,0.56651,0.64627,0.95254,0.007987,0.007987,0.007987
63,90818.5,0.49753,0.52833,1.16486,0.92616,0.85455,0.88351,0.77633,0.59286,0.61402,0.97854,0.007954,0.007954,0.007954
64,92262.1,0.49445,0.52572,1.15784,0.96894,0.85087,0.88031,0.76364,0.58975,0.60814,0.95913,0.007921,0.007921,0.007921
65,93701.3,0.47693,0.52318,1.14836,0.96822,0.8309,0.88105,0.78627,0.55218,0.61328,0.89745,0.007888,0.007888,0.007888
66,95141.6,0.48052,0.52376,1.14841,0.94752,0.82727,0.8717,0.77369,0.57647,0.64321,0.93209,0.007855,0.007855,0.007855
67,96581.6,0.47696,0.51384,1.14607,0.95609,0.87273,0.89434,0.78232,0.59328,0.57934,0.95257,0.007822,0.007822,0.007822
68,98023,0.47703,0.51594,1.147,0.95955,0.86254,0.88431,0.77323,0.59341,0.62957,0.96149,0.007789,0.007789,0.007789
69,99463.7,0.47943,0.51608,1.15454,0.93093,0.85778,0.87583,0.7772,0.60053,0.61601,0.97174,0.007756,0.007756,0.007756
70,100904,0.48377,0.51796,1.15435,0.92231,0.86345,0.88537,0.78307,0.56052,0.61589,0.91755,0.007723,0.007723,0.007723
71,102345,0.47395,0.50969,1.14477,0.93009,0.86364,0.88922,0.79254,0.5634,0.57783,0.91877,0.00769,0.00769,0.00769
72,103785,0.47676,0.50966,1.14862,0.93926,0.87273,0.89378,0.79045,0.60448,0.58145,0.95746,0.007657,0.007657,0.007657
73,105226,0.47797,0.50879,1.14718,0.94011,0.85622,0.88761,0.78082,0.59181,0.63328,0.92017,0.007624,0.007624,0.007624
74,106667,0.47097,0.50417,1.14537,0.94782,0.84545,0.89168,0.78728,0.59819,0.6096,0.94347,0.007591,0.007591,0.007591
75,108108,0.47574,0.50591,1.14835,0.91379,0.86364,0.88194,0.79346,0.5878,0.62168,0.94562,0.007558,0.007558,0.007558
76,109548,0.47399,0.50445,1.1444,0.9585,0.87273,0.90846,0.79933,0.57778,0.5923,0.91131,0.007525,0.007525,0.007525
77,110989,0.47574,0.50117,1.14539,0.95875,0.84525,0.87956,0.79136,0.53741,0.58709,0.87954,0.007492,0.007492,0.007492
78,112429,0.47093,0.50025,1.14211,0.9758,0.84545,0.88871,0.79026,0.59789,0.60903,0.93909,0.007459,0.007459,0.007459
79,113870,0.47341,0.51072,1.1429,0.94882,0.84264,0.88203,0.77859,0.57612,0.59149,0.92685,0.007426,0.007426,0.007426
80,115311,0.47178,0.50182,1.14433,0.94555,0.83636,0.89592,0.78473,0.56768,0.58057,0.90489,0.007393,0.007393,0.007393
81,116752,0.46198,0.49453,1.13345,0.94885,0.84326,0.88463,0.77578,0.59829,0.59806,0.94617,0.00736,0.00736,0.00736
82,118193,0.46086,0.47835,1.13653,0.92103,0.84545,0.88641,0.78029,0.57607,0.58974,0.92044,0.007327,0.007327,0.007327
83,119633,0.45955,0.49265,1.13559,0.95029,0.85455,0.8955,0.7787,0.56777,0.60003,0.91004,0.007294,0.007294,0.007294
84,121074,0.46329,0.4925,1.13746,0.93615,0.83636,0.8812,0.77896,0.57097,0.59932,0.91508,0.007261,0.007261,0.007261
85,122515,0.46737,0.49657,1.13891,0.92962,0.83636,0.88193,0.77702,0.58386,0.64489,0.93631,0.007228,0.007228,0.007228
86,123956,0.46793,0.49702,1.13763,0.94949,0.85438,0.88428,0.79627,0.52977,0.61853,0.89657,0.007195,0.007195,0.007195
87,125406,0.45414,0.4793,1.1289,0.96981,0.80909,0.89269,0.79295,0.55134,0.60781,0.92372,0.007162,0.007162,0.007162
88,126847,0.45541,0.47935,1.1293,0.94102,0.83636,0.90213,0.80481,0.53991,0.57656,0.87452,0.007129,0.007129,0.007129
89,128300,0.45941,0.48385,1.13453,0.92027,0.83636,0.89727,0.77702,0.54105,0.58908,0.8868,0.007096,0.007096,0.007096
90,129742,0.46805,0.49207,1.13676,0.92801,0.82727,0.88846,0.78068,0.56628,0.61644,0.91943,0.007063,0.007063,0.007063
91,131184,0.47251,0.50115,1.13812,0.9214,0.80909,0.87446,0.78803,0.5343,0.59624,0.89289,0.00703,0.00703,0.00703
92,132626,0.45834,0.48366,1.13451,0.9297,0.84162,0.89413,0.80671,0.53946,0.59874,0.89876,0.006997,0.006997,0.006997
93,134068,0.45111,0.47167,1.12934,0.95852,0.84021,0.88014,0.79267,0.58088,0.62357,0.93882,0.006964,0.006964,0.006964
94,135509,0.45281,0.47464,1.12628,0.95451,0.84545,0.88258,0.79323,0.57275,0.59272,0.93734,0.006931,0.006931,0.006931
